_id,Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2
4397,20201217,S08000029,NHS Fife,53,5466,1460.989496,120.2790474,4,196,52.38820731,357,65988,17637.71951,1320,62,4.696969697,5.727390333,225,1095,,:,,:,15,47
4398,20201217,S08000030,NHS Tayside,62,7017,1684.551674,107.0699796,2,305,73.22050174,384,78633,18877.20562,1655,71,4.290030211,4.515712838,493,1162,,:,,:,28,43
4399,20201217,S08000031,NHS Greater Glasgow and Clyde,208,37021,3123.502413,130.6064595,6,1400,118.119537,1173,256031,21601.61655,5025,241,4.7960199,5.715338101,2189,2836,,:,,:,56,185
4400,20201217,S08000032,NHS Lanarkshire,112,21957,3316.967793,133.6938788,10,777,117.3786936,571,139022,21001.57109,2325,137,5.892473118,6.936645306,936,1389,,:,,:,37,100
4401,20201217,S92000003,Scotland,911,111133,2033.168679,115.5689718,36,4476,81.88803513,5180,1051744,19241.56604,21198,1043,4.920275498,5.340785249,7618,13580,98,,5,,287,756
4402,20201218,S08000015,NHS Ayrshire and Arran,96,8236,2238.104296,166.8523601,2,401,108.9703525,338,72505,19702.98106,1511,108,7.147584381,6.689689196,604,907,,:,,:,48,60
4403,20201218,S08000016,NHS Borders,18,1126,977.0912877,99.79173898,0,54,46.85872961,118,19186,16648.73308,423,21,4.964539007,4.924389298,118,305,,:,,:,11,10
4404,20201218,S08000017,NHS Dumfries and Galloway,8,1254,845.6402994,36.41513251,0,70,47.2048014,100,27437,18502.25909,451,8,1.77383592,1.865317736,167,284,,:,,:,1,7
4405,20201218,S08000019,NHS Forth Valley,43,5025,1642.532605,95.44667081,3,218,71.25813094,285,63243,20672.37603,1164,53,4.553264605,3.979196904,585,579,,:,,:,11,42
4406,20201218,S08000020,NHS Grampian,112,6169,1053.539407,121.7658612,1,236,40.3039877,533,104933,17920.4167,1609,119,7.395898073,5.867444897,594,1015,,:,,:,18,101
4407,20201218,S08000022,NHS Highland,15,1746,544.1625631,29.60792869,0,83,25.8679798,254,51039,15906.93761,702,26,3.703703704,2.383920224,265,437,,:,,:,1,25
4408,20201218,S08000024,NHS Lothian,129,16335,1790.156604,129.2068954,1,734,80.43923769,1101,165566,18144.41802,3361,145,4.314192205,5.484399278,1141,2220,,:,,:,30,115
4409,20201218,S08000025,NHS Orkney,0,37,165.1785714,0,0,2,8.928571429,8,2775,12388.39286,17,0,0,0,17,0,,:,,:,0,0
4410,20201218,S08000026,NHS Shetland,0,76,332.3130739,0,0,6,26.23524268,10,4374,19125.49191,31,0,0,0,18,13,,:,,:,0,0
4411,20201218,S08000028,NHS Western Isles,2,91,343.3962264,22.64150943,0,1,3.773584906,20,3779,14260.37736,62,2,3.225806452,1.100628931,58,4,,:,,:,2,0
4412,20201218,S08000029,NHS Fife,51,5517,1474.621121,112.527731,5,201,53.72464117,333,66321,17726.726,1006,54,5.367793241,5.378131307,260,746,,:,,:,8,46
4413,20201218,S08000030,NHS Tayside,89,7106,1705.917657,110.4309207,4,309,74.18077062,407,79040,18974.91298,1773,97,5.470953187,4.656523744,887,886,,:,,:,27,70
4414,20201218,S08000031,NHS Greater Glasgow and Clyde,245,37266,3144.173332,131.956397,5,1405,118.5413925,1315,257346,21712.56454,4588,289,6.299040976,5.668679635,1911,2677,,:,,:,88,201
4415,20201218,S08000032,NHS Lanarkshire,112,22069,3333.887244,129.9172155,2,779,117.6808266,512,139534,21078.91716,1859,132,7.100591716,6.751617853,684,1175,,:,,:,30,102
4416,20201218,S92000003,Scotland,920,112053,2050,116.593487,23,4499,82.30881815,5334,1057078,19339.15112,18643,1064,5.70723596,5.346552052,7309,11334,88,,8,,275,789
4417,20201219,S08000015,NHS Ayrshire and Arran,53,8289,2252.506862,161.9609229,3,404,109.785592,260,72765,19773.63515,848,60,7.075471698,6.575423981,415,433,,:,,:,21,39
4418,20201219,S08000016,NHS Borders,20,1146,994.4463728,103.262756,0,54,46.85872961,71,19257,16710.34363,178,23,12.92134831,5.187766163,80,98,,:,,:,8,15
4419,20201219,S08000017,NHS Dumfries and Galloway,9,1263,851.7094882,41.80996696,0,70,47.2048014,90,27527,18562.95097,260,10,3.846153846,2.122347066,182,78,,:,,:,2,8
4420,20201219,S08000019,NHS Forth Valley,33,5058,1653.319387,97.08103161,1,219,71.58500311,209,63452,20740.69232,763,36,4.718217562,3.998090464,405,358,,:,,:,10,26
4421,20201219,S08000020,NHS Grampian,74,6243,1066.177098,122.9613184,4,240,40.98710614,484,105417,18003.07403,1089,86,7.897153352,5.879689033,387,702,,:,,:,19,67
4422,20201219,S08000022,NHS Highland,9,1755,546.9675248,30.54291591,0,83,25.8679798,157,51196,15955.8686,346,10,2.89017341,2.374301676,156,190,,:,,:,4,6
4423,20201219,S08000024,NHS Lothian,136,16471,1805.060877,129.3164857,6,740,81.09677914,931,166497,18246.44654,2356,155,6.578947368,5.382144622,644,1712,,:,,:,30,125
4424,20201219,S08000025,NHS Orkney,0,37,165.1785714,0,0,2,8.928571429,6,2781,12415.17857,11,0,0,0,11,0,,:,,:,0,0
4425,20201219,S08000026,NHS Shetland,0,76,332.3130739,0,0,6,26.23524268,5,4379,19147.35461,21,0,0,0,21,0,,:,,:,0,0
4426,20201219,S08000028,NHS Western Isles,0,91,343.3962264,22.64150943,0,1,3.773584906,15,3794,14316.98113,25,0,0,1.090342679,23,2,,:,,:,0,0
4427,20201219,S08000029,NHS Fife,42,5559,1485.847165,111.1912971,1,202,53.99192794,251,66572,17793.81498,636,47,7.389937107,5.319905213,183,453,,:,,:,11,36
4428,20201219,S08000030,NHS Tayside,61,7167,1720.561757,111.871324,2,311,74.66090505,284,79324,19043.09207,734,71,9.673024523,4.772053373,294,440,,:,,:,21,50
4429,20201219,S08000031,NHS Greater Glasgow and Clyde,192,37458,3160.372583,133.5594479,8,1413,119.2163612,1027,258373,21799.21366,3151,246,7.807045382,5.699853543,1133,2018,,:,,:,56,190
4430,20201219,S08000032,NHS Lanarkshire,118,22187,3351.713094,135.9598767,2,781,117.9829597,380,139914,21136.32244,1135,135,11.89427313,6.977666182,407,728,,:,,:,52,83
4431,20201219,S92000003,Scotland,747,112800,2063.666301,117.874131,27,4526,82.80278083,4170,1061248,19415.44091,11629,888,7.636082208,5.372131254,4341,7288,94,,8,,234,654
4432,20201220,S08000015,NHS Ayrshire and Arran,74,8363,2272.616104,159.7869507,4,408,110.8725781,289,73054,19852.1699,1014,84,8.284023669,6.385059157,408,606,,:,,:,34,50
4433,20201220,S08000016,NHS Borders,15,1161,1007.462687,106.733773,0,54,46.85872961,89,19346,16787.57376,186,17,9.139784946,5.403319182,69,117,,:,,:,10,7
4434,20201220,S08000017,NHS Dumfries and Galloway,8,1271,857.1043226,45.18173849,0,70,47.2048014,124,27651,18646.57091,278,9,3.237410072,2.262996942,175,103,,:,,:,6,3
4435,20201220,S08000019,NHS Forth Valley,26,5084,1661.818063,95.11979865,1,220,71.91187527,275,63727,20830.58216,916,33,3.602620087,3.819524579,466,450,,:,,:,11,22
4436,20201220,S08000020,NHS Grampian,98,6341,1082.9135,125.6937922,1,241,41.15788575,512,105929,18090.51319,1240,124,10,6.02622661,372,868,,:,,:,35,89
4437,20201220,S08000022,NHS Highland,11,1766,550.3958113,32.10122795,1,84,26.17964221,162,51358,16006.35791,472,14,2.966101695,2.420459735,143,329,,:,,:,3,11
4438,20201220,S08000024,NHS Lothian,149,16620,1821.389823,131.3987003,1,741,81.20636938,1023,167520,18358.55735,2429,160,6.587072869,5.285268464,560,1869,,:,,:,5,155
4439,20201220,S08000025,NHS Orkney,0,37,165.1785714,0,0,2,8.928571429,3,2784,12428.57143,49,0,0,0,11,38,,:,,:,0,0
4440,20201220,S08000026,NHS Shetland,1,77,336.6856143,4.372540446,0,6,26.23524268,12,4391,19199.8251,34,1,2.941176471,0.168350168,10,24,,:,,:,1,0
4441,20201220,S08000028,NHS Western Isles,0,91,343.3962264,15.09433962,0,1,3.773584906,9,3803,14350.9434,24,0,0,0.793650794,24,0,,:,,:,0,0
4442,20201220,S08000029,NHS Fife,57,5616,1501.082511,112.7950178,5,207,55.3283618,256,66828,17862.2404,731,66,9.02872777,5.376972531,210,521,,:,,:,10,56
4443,20201220,S08000030,NHS Tayside,54,7221,1733.525387,115.4723323,2,313,75.14103949,326,79650,19121.35398,933,61,6.538049303,4.813706826,342,591,,:,,:,15,46
4444,20201220,S08000031,NHS Greater Glasgow and Clyde,206,37664,3177.753029,136.8499207,7,1420,119.8069589,1047,259420,21887.5502,3379,242,7.161882214,5.643636364,1169,2210,,:,,:,48,194
4445,20201220,S08000032,NHS Lanarkshire,113,22300,3368.783612,135.5066771,7,788,119.0404254,465,140379,21206.56837,1380,137,9.927536232,6.908596934,406,974,,:,,:,23,114
4446,20201220,S92000003,Scotland,812,113612,2078.521771,119.5389682,29,4555,83.33333333,4592,1065840,19499.45115,13112,950,7.245271507,5.33684218,4365,8747,71,,4,,201,749
4447,20201221,S08000015,NHS Ayrshire and Arran,112,8475,2303.051713,160.3304438,3,411,111.6878176,469,73523,19979.61901,1926,119,6.178608515,6.304661221,631,1295,,:,,:,30,89
4448,20201221,S08000016,NHS Borders,13,1174,1018.743492,95.45296772,1,55,47.72648386,124,19470,16895.17529,450,19,4.222222222,5.14330585,148,302,,:,,:,14,5
4449,20201221,S08000017,NHS Dumfries and Galloway,18,1289,869.2427001,53.27399015,0,70,47.2048014,133,27784,18736.26003,706,20,2.83286119,2.445193929,290,416,,:,,:,5,15
4450,20201221,S08000019,NHS Forth Valley,63,5147,1682.411009,98.38852025,3,223,72.89249175,383,64110,20955.7742,1989,69,3.46907994,3.808258607,594,1395,,:,,:,10,59
4451,20201221,S08000020,NHS Grampian,160,6501,1110.238238,132.8665357,2,243,41.49944497,714,106643,18212.44983,2950,182,6.169491525,6.125897761,1189,1761,,:,,:,43,139
4452,20201221,S08000022,NHS Highland,24,1790,557.875709,33.97120239,0,84,26.17964221,324,51682,16107.33653,1642,26,1.583434836,2.077700299,450,1192,,:,,:,4,22
4453,20201221,S08000024,NHS Lothian,185,16805,1841.664018,129.7548466,5,746,81.7543206,1351,168871,18506.61377,4932,224,4.541768045,5.180109632,1726,3206,,:,,:,65,159
4454,20201221,S08000025,NHS Orkney,0,37,165.1785714,0,0,2,8.928571429,8,2792,12464.28571,76,0,0,0,15,61,,:,,:,0,0
4455,20201221,S08000026,NHS Shetland,1,78,341.0581548,8.745080892,0,6,26.23524268,10,4401,19243.5505,201,1,0.497512438,0.335008375,18,183,,:,,:,0,1
4456,20201221,S08000028,NHS Western Isles,0,91,343.3962264,11.32075472,0,1,3.773584906,15,3818,14407.54717,95,0,0,0.632911392,47,48,,:,,:,0,0
4457,20201221,S08000029,NHS Fife,75,5691,1521.129019,115.4678855,3,210,56.13022212,394,67222,17967.55139,1682,82,4.875148633,5.27437998,304,1378,,:,,:,17,65
4458,20201221,S08000030,NHS Tayside,104,7325,1758.492378,122.1942144,1,314,75.38110671,557,80207,19255.07142,2150,126,5.860465116,4.9926324,673,1477,,:,,:,39,87
4459,20201221,S08000031,NHS Greater Glasgow and Clyde,354,38018,3207.620398,144.9495461,3,1423,120.0600722,1853,261273,22043.88985,7975,413,5.178683386,5.590979995,3489,4486,,:,,:,112,301
4460,20201221,S08000032,NHS Lanarkshire,196,22496,3398.392652,142.1536044,4,792,119.6446915,890,141269,21341.01758,3845,224,5.825747724,6.690865094,1507,2338,,:,,:,52,172
4461,20201221,S92000003,Scotland,1305,114917,2102.396634,123.6004391,25,4580,83.79070618,7225,1073065,19631.63191,30735,1513,4.922726533,5.275325483,11082,19653,106,,10,,391,1122
4462,20201222,S08000015,NHS Ayrshire and Arran,112,8587,2333.487323,167.3958531,3,414,112.5030571,437,73960,20098.37224,2255,125,5.543237251,6.512505899,500,1755,,:,,:,51,74
4463,20201222,S08000016,NHS Borders,18,1192,1034.363068,101.5272475,0,55,47.72648386,87,19557,16970.66991,586,23,3.924914676,5.314371257,147,439,,:,,:,10,13
4464,20201222,S08000017,NHS Dumfries and Galloway,19,1308,882.0554319,55.97140738,0,70,47.2048014,203,27987,18873.15396,1010,19,1.881188119,2.293577982,246,764,,:,,:,1,18
4465,20201222,S08000019,NHS Forth Valley,45,5192,1697.120256,99.36913673,1,224,73.21936391,376,64486,21078.67813,1760,49,2.784090909,3.79136533,511,1249,,:,,:,11,38
4466,20201222,S08000020,NHS Grampian,150,6651,1135.855179,138.6730424,3,246,42.01178379,663,107306,18325.67671,2967,160,5.392652511,6.284209797,1371,1596,,:,,:,25,135
4467,20201222,S08000022,NHS Highland,35,1825,568.7838933,37.71115128,0,84,26.17964221,341,52023,16213.61341,1678,39,2.324195471,2.180727818,281,1397,,:,,:,2,37
4468,20201222,S08000024,NHS Lothian,206,17011,1864.239608,127.5630418,2,748,81.97350108,1392,170263,18659.16339,5309,237,4.464117536,4.981556832,1432,3877,,:,,:,44,193
4469,20201222,S08000025,NHS Orkney,0,37,165.1785714,0,0,2,8.928571429,6,2798,12491.07143,43,0,0,0,14,29,,:,,:,0,0
4470,20201222,S08000026,NHS Shetland,1,79,345.4306952,13.11762134,0,6,26.23524268,23,4424,19344.11893,114,1,0.877192982,0.496688742,22,92,,:,,:,0,1
4471,20201222,S08000028,NHS Western Isles,0,91,343.3962264,7.547169811,0,1,3.773584906,24,3842,14498.11321,202,0,0,0.456621005,42,160,,:,,:,0,0
4472,20201222,S08000029,NHS Fife,90,5781,1545.184829,119.4771871,1,211,56.39750889,384,67606,18070.18951,2024,100,4.940711462,5.502633643,302,1722,,:,,:,29,71
4473,20201222,S08000030,NHS Tayside,96,7421,1781.538831,128.9160965,2,316,75.86124115,490,80697,19372.70436,2688,109,4.055059524,5.134247959,362,2326,,:,,:,21,88
4474,20201222,S08000031,NHS Greater Glasgow and Clyde,319,38337,3234.534778,152.5429449,9,1432,120.8194121,1726,262999,22189.51436,7779,366,4.704974933,5.62551147,2866,4913,,:,,:,61,305
4475,20201222,S08000032,NHS Lanarkshire,236,22732,3434.044353,156.5049248,7,799,120.7021572,810,142079,21463.38147,3895,264,6.777920411,6.940755284,1146,2749,,:,,:,49,215
4476,20201222,S92000003,Scotland,1327,116244,2126.673985,128.9791438,28,4608,84.30296378,6962,1080027,19759.0011,32416,1501,4.630429418,5.332747725,9242,23174,104,,3,,304,1197
4477,20201223,S08000015,NHS Ayrshire and Arran,81,8668,2355.498791,169.0263322,2,416,113.0465502,364,74324,20197.28797,1737,88,5.066206102,6.39486177,475,1262,,:,,:,21,67
4478,20201223,S08000016,NHS Borders,35,1227,1064.734467,116.2790698,1,56,48.59423811,118,19675,17073.06491,603,39,6.467661692,5.568924029,135,468,,:,,:,8,31
4479,20201223,S08000017,NHS Dumfries and Galloway,18,1326,894.1938094,60.01753321,0,70,47.2048014,135,28122,18964.19179,775,19,2.451612903,2.411167513,362,413,,:,,:,7,12
4480,20201223,S08000019,NHS Forth Valley,47,5239,1712.483248,97.73477593,1,225,73.54623607,319,64805,21182.95035,1748,57,3.260869565,3.638275499,605,1143,,:,,:,10,47
4481,20201223,S08000020,NHS Grampian,137,6788,1159.251985,146.5289044,6,252,43.03646145,647,107953,18436.17112,3103,148,4.769577828,6.304462635,1687,1416,,:,,:,17,131
4482,20201223,S08000022,NHS Highland,32,1857,578.7570903,43.94439943,2,86,26.80296703,304,52327,16308.35879,1360,38,2.794117647,2.345798261,356,1004,,:,,:,5,33
4483,20201223,S08000024,NHS Lothian,230,17241,1889.445364,132.4946027,4,752,82.41186205,1178,171441,18788.26069,4539,248,5.463758537,5.097496164,1161,3378,,:,,:,48,200
4484,20201223,S08000025,NHS Orkney,0,37,165.1785714,0,0,2,8.928571429,3,2801,12504.46429,90,0,0,0,26,64,,:,,:,0,0
4485,20201223,S08000026,NHS Shetland,3,82,358.5483166,26.23524268,0,6,26.23524268,10,4434,19387.84434,24,3,12.5,1.160541586,24,0,,:,,:,3,0
4486,20201223,S08000028,NHS Western Isles,0,91,343.3962264,7.547169811,0,1,3.773584906,14,3856,14550.9434,170,0,0,0.298062593,51,119,,:,,:,0,0
4487,20201223,S08000029,NHS Fife,63,5844,1562.023895,115.2005987,1,212,56.66479566,366,67972,18168.01646,1646,73,4.434993925,5.351022664,261,1385,,:,,:,15,58
4488,20201223,S08000030,NHS Tayside,110,7531,1807.946225,138.278718,5,321,77.06157724,466,81163,19484.57568,2029,124,6.111384919,5.509112189,387,1642,,:,,:,22,102
4489,20201223,S08000031,NHS Greater Glasgow and Clyde,370,38707,3265.752084,159.7988593,7,1439,121.4100098,1549,264548,22320.20519,6762,427,6.314699793,5.752864792,2082,4680,,:,,:,73,354
4490,20201223,S08000032,NHS Lanarkshire,188,22920,3462.444861,162.3965194,6,805,121.6085564,679,142758,21565.95565,2888,225,7.790858726,7.237259768,725,2163,,:,,:,37,188
4491,20201223,S92000003,Scotland,1314,117558,2150.713502,134.2114892,35,4643,84.94328577,6152,1086179,19871.55141,27704,1505,5.43242853,5.445292948,8337,19367,104,,6,,266,1239
4492,20201224,S08000015,NHS Ayrshire and Arran,72,8740,2375.06454,163.0479089,6,422,114.6770293,231,74555,20260.06141,1042,77,7.389635317,6.396980548,285,757,,:,,:,20,57
4493,20201224,S08000016,NHS Borders,31,1258,1091.634849,130.1631378,4,60,52.06525512,71,19746,17134.67546,329,35,10.63829787,6.424682396,120,209,,:,,:,8,27
4494,20201224,S08000017,NHS Dumfries and Galloway,16,1342,904.9834783,64.73801335,0,70,47.2048014,82,28204,19019.48884,395,17,4.303797468,2.632258065,151,244,,:,,:,5,12
4495,20201224,S08000019,NHS Forth Valley,38,5277,1724.90439,96.42728729,1,226,73.87310823,187,64992,21244.07544,834,45,5.395683453,3.72792675,441,393,,:,,:,12,33
4496,20201224,S08000020,NHS Grampian,98,6886,1175.988387,141.5762958,1,253,43.20724106,340,108293,18494.23619,1108,112,10.10830325,6.618797099,324,784,,:,,:,20,92
4497,20201224,S08000022,NHS Highland,35,1892,589.6652746,50.17764757,0,86,26.80296703,278,52605,16395.00093,843,39,4.62633452,2.726111032,266,577,,:,,:,4,35
4498,20201224,S08000024,NHS Lothian,166,17407,1907.637344,131.6178807,5,757,82.95981326,591,172032,18853.02853,2508,190,7.575757576,5.343241331,857,1651,,:,,:,33,157
4499,20201224,S08000025,NHS Orkney,0,37,165.1785714,0,0,2,8.928571429,4,2805,12522.32143,10,0,0,0,10,0,,:,,:,0,0
4500,20201224,S08000026,NHS Shetland,4,86,376.0384784,43.72540446,0,6,26.23524268,24,4458,19492.78531,41,4,9.756097561,2.145922747,41,0,,:,,:,4,0
4501,20201224,S08000028,NHS Western Isles,2,93,350.9433962,15.09433962,0,1,3.773584906,6,3862,14573.58491,23,2,8.695652174,0.665557404,22,1,,:,,:,2,0
4502,20201224,S08000029,NHS Fife,53,5897,1576.190094,115.2005987,4,216,57.73394275,187,68159,18217.99909,788,58,7.360406091,5.638435334,117,671,,:,,:,12,46
4503,20201224,S08000030,NHS Tayside,73,7604,1825.471132,140.9194574,2,323,77.54171168,270,81433,19549.39383,965,83,8.601036269,5.952803407,331,634,,:,,:,13,70
4504,20201224,S08000031,NHS Greater Glasgow and Clyde,260,38967,3287.688569,164.1861564,8,1447,122.0849786,821,265369,22389.47386,3313,285,8.602475098,6.138522749,1283,2030,,:,,:,44,241
4505,20201224,S08000032,NHS Lanarkshire,168,23088,3487.824038,170.8562451,5,810,122.3638891,424,143182,21630.00786,1674,188,11.23058542,7.825617654,494,1180,,:,,:,28,160
4506,20201224,S92000003,Scotland,1016,118574,2169.301134,136.1324552,36,4679,85.60190267,3516,1089695,19935.87633,13951,1140,8.171457243,5.777042985,4742,9209,96,,1,,205,935
4507,20201225,S08000015,NHS Ayrshire and Arran,36,8776,2384.847414,146.743118,2,424,115.2205223,78,74633,20281.25764,353,38,10.76487252,6.441416894,219,134,,:,,:,8,30
4508,20201225,S08000016,NHS Borders,15,1273,1104.651163,127.559875,0,60,52.06525512,21,19767,17152.8983,68,19,27.94117647,7.291666667,29,39,,:,,:,6,13
4509,20201225,S08000017,NHS Dumfries and Galloway,14,1356,914.4244386,68.78413919,0,70,47.2048014,36,28240,19043.76559,98,15,15.30612245,3.094832482,61,37,,:,,:,5,10
4510,20201225,S08000019,NHS Forth Valley,23,5300,1732.42245,89.88984408,2,228,74.52685255,73,65065,21267.93711,224,28,12.5,3.849890697,104,120,,:,,:,5,23
4511,20201225,S08000020,NHS Grampian,35,6921,1181.965673,128.4262659,2,255,43.54880027,144,108437,18518.82845,325,41,12.61538462,6.673447035,140,185,,:,,:,10,31
4512,20201225,S08000022,NHS Highland,18,1910,595.2751979,51.11263479,0,86,26.80296703,63,52668,16414.63567,189,22,11.64021164,2.879019908,75,114,,:,,:,1,21
4513,20201225,S08000024,NHS Lothian,67,17474,1914.97989,124.8232857,11,768,84.16530592,215,172247,18876.59043,743,81,10.90174966,5.675841515,362,381,,:,,:,20,61
4514,20201225,S08000025,NHS Orkney,1,38,169.6428571,4.464285714,0,2,8.928571429,4,2809,12540.17857,9,1,11.11111111,0.347222222,9,0,,:,,:,1,0
4515,20201225,S08000026,NHS Shetland,1,87,380.4110188,48.09794491,0,6,26.23524268,5,4463,19514.64801,15,1,6.666666667,2.444444444,15,0,,:,,:,1,0
4516,20201225,S08000028,NHS Western Isles,0,93,350.9433962,7.547169811,0,1,3.773584906,10,3872,14611.32075,14,0,0,0.361663653,13,1,,:,,:,0,0
4517,20201225,S08000029,NHS Fife,19,5916,1581.268543,106.647422,2,218,58.26851629,75,68234,18238.0456,234,24,10.25641026,5.813202429,99,135,,:,,:,6,18
4518,20201225,S08000030,NHS Tayside,30,7634,1832.673148,126.7554915,2,325,78.02184612,88,81521,19570.51975,693,34,4.906204906,5.965463108,542,151,,:,,:,7,27
4519,20201225,S08000031,NHS Greater Glasgow and Clyde,167,39134,3301.778543,157.6052108,9,1456,122.8443185,291,265660,22414.02585,1081,190,17.57631822,6.486244019,517,564,,:,,:,29,161
4520,20201225,S08000032,NHS Lanarkshire,90,23178,3501.420025,167.5327814,5,815,123.1192217,145,143327,21651.9125,458,105,22.92576419,8.366612111,183,275,,:,,:,24,81
4521,20201225,S92000003,Scotland,516,119090,2178.74131,128.7413099,35,4714,86.24222466,1248,1090943,19958.70838,4511,599,13.27865218,6.039177073,2368,2143,78,,5,,123,476
4522,20201226,S08000015,NHS Ayrshire and Arran,75,8851,2405.228403,152.7215413,2,426,115.7640153,171,74804,20327.7263,642,81,12.61682243,6.823503178,359,283,,:,,:,21,60
4523,20201226,S08000016,NHS Borders,21,1294,1122.874002,128.4276293,0,60,52.06525512,59,19826,17204.0958,143,24,16.78321678,7.441860465,75,68,,:,,:,7,17
4524,20201226,S08000017,NHS Dumfries and Galloway,21,1377,928.585879,76.87639086,0,70,47.2048014,69,28309,19090.29604,189,24,12.6984127,3.564184294,81,108,,:,,:,1,23
4525,20201226,S08000019,NHS Forth Valley,43,5343,1746.477952,93.15856568,0,228,74.52685255,127,65192,21309.44987,558,49,8.781362007,4.110100884,310,248,,:,,:,11,38
4526,20201226,S08000020,NHS Grampian,93,7014,1197.848177,131.6710785,4,259,44.23191871,357,108794,18579.79677,834,103,12.3501199,6.944998803,313,521,,:,,:,11,92
4527,20201226,S08000022,NHS Highland,25,1935,603.0667581,56.09923331,1,87,27.11462943,195,52863,16475.40984,417,27,6.474820144,3.105590062,149,268,,:,,:,1,26
4528,20201226,S08000024,NHS Lothian,139,17613,1930.212934,125.1520565,1,769,84.27489616,447,172694,18925.57727,1488,158,10.61827957,5.913978495,627,861,,:,,:,32,126
4529,20201226,S08000025,NHS Orkney,0,38,169.6428571,4.464285714,0,2,8.928571429,8,2817,12575.89286,12,0,0,0.346020761,12,0,,:,,:,0,0
4530,20201226,S08000026,NHS Shetland,7,94,411.0188019,78.70572803,0,6,26.23524268,12,4475,19567.1185,25,8,32,4.185022026,19,6,,:,,:,3,5
4531,20201226,S08000028,NHS Western Isles,0,93,350.9433962,7.547169811,0,1,3.773584906,14,3886,14664.15094,30,0,0,0.358422939,30,0,,:,,:,0,0
4532,20201226,S08000029,NHS Fife,68,5984,1599.444044,113.5968781,3,221,59.07037661,163,68397,18281.61334,483,74,15.32091097,6.286241434,179,304,,:,,:,23,51
4533,20201226,S08000030,NHS Tayside,116,7750,1860.520946,139.9591886,3,328,78.74204777,225,81746,19624.53487,727,134,18.43191197,6.588119784,326,401,,:,,:,37,97
4534,20201226,S08000031,NHS Greater Glasgow and Clyde,289,39423,3326.16179,165.7892072,13,1469,123.9411427,593,266253,22464.05791,2239,312,13.93479232,6.871003443,974,1265,,:,,:,39,273
4535,20201226,S08000032,NHS Lanarkshire,153,23331,3524.533204,172.82011,7,822,124.1766874,333,143660,21702.21766,1138,179,15.72934974,8.652965048,451,687,,:,,:,44,135
4536,20201226,S92000003,Scotland,1050,120140,2197.95097,134.2846689,34,4748,86.86425174,2773,1093716,20009.44018,8945,1176,13.1470095,6.381780261,3905,5040,109,,7,,230,946
4537,20201227,S08000015,NHS Ayrshire and Arran,127,8978,2439.74021,167.1241066,5,431,117.1227479,271,75075,20401.3696,1017,145,14.25762045,7.501114579,418,599,,:,,:,46,99
4538,20201227,S08000016,NHS Borders,50,1344,1166.261715,158.7990281,3,63,54.66851788,151,19977,17335.12669,339,58,17.10914454,8.617950755,81,258,,:,,:,12,46
4539,20201227,S08000017,NHS Dumfries and Galloway,85,1462,985.905995,128.8016724,0,70,47.2048014,131,28440,19178.63646,468,90,19.23076923,5.602856358,169,299,,:,,:,4,86
4540,20201227,S08000019,NHS Forth Valley,67,5410,1768.378387,106.5603243,2,230,75.18059687,225,65417,21382.99611,796,72,9.045226131,4.665570869,428,368,,:,,:,16,56
4541,20201227,S08000020,NHS Grampian,154,7168,1224.148237,141.2347366,2,261,44.57347793,396,109190,18647.4255,1165,171,14.67811159,7.364278831,395,770,,:,,:,25,146
4542,20201227,S08000022,NHS Highland,32,1967,613.0399551,62.64414386,0,87,27.11462943,172,53035,16529.01577,598,51,8.528428094,3.59744314,197,401,,:,,:,2,49
4543,20201227,S08000024,NHS Lothian,237,17850,1956.185821,134.7959978,3,772,84.60366689,689,173383,19001.08494,2149,258,12.00558399,6.44268045,836,1313,,:,,:,35,223
4544,20201227,S08000025,NHS Orkney,0,38,169.6428571,4.464285714,0,2,8.928571429,8,2825,12611.60714,46,0,0,0.34965035,15,31,,:,,:,0,0
4545,20201227,S08000026,NHS Shetland,2,96,419.7638828,83.07826847,0,6,26.23524268,13,4488,19623.96152,51,2,3.921568627,4.246284501,24,27,,:,,:,2,0
4546,20201227,S08000028,NHS Western Isles,0,93,350.9433962,7.547169811,0,1,3.773584906,12,3898,14709.43396,31,0,0,0.353982301,31,0,,:,,:,0,0
4547,20201227,S08000029,NHS Fife,55,6039,1614.144816,113.0623045,3,224,59.87223692,201,68598,18335.33798,660,61,9.242424242,6.279100705,138,522,,:,,:,12,49
4548,20201227,S08000030,NHS Tayside,154,7904,1897.491298,163.9659105,3,331,79.46224943,255,82001,19685.75201,916,163,17.79475983,7.602281668,356,560,,:,,:,22,141
4549,20201227,S08000031,NHS Greater Glasgow and Clyde,482,39905,3366.828659,189.0756303,10,1479,124.7848537,881,267134,22538.38885,3492,531,15.20618557,7.732606231,1389,2103,,:,,:,74,457
4550,20201227,S08000032,NHS Lanarkshire,236,23567,3560.184905,191.4012931,3,825,124.629887,495,144155,21776.99559,1609,255,15.84835301,9.286128845,589,1020,,:,,:,37,218
