Health Area,Site Name,Date,Population Band,Population,Result Description - N1 Gene,Reported Value - N1 Gene (gc/l),Days Since Sampled
Lothian,Blackburn,07/06/2021,10k - 100k,18993,Positive,68005,112 days
Lothian,Blackburn,11/06/2021,10k - 100k,18993,Positive,52663,108 days
Lothian,Blackburn,14/06/2021,10k - 100k,18993,Positive,55844,105 days
Lothian,Blackburn,18/06/2021,10k - 100k,18993,Positive,21156,101 days
Lothian,Blackburn,21/06/2021,10k - 100k,18993,Positive,26107,98 days
Lothian,Blackburn,25/06/2021,10k - 100k,18993,Positive,46867,94 days
Lothian,Blackburn,28/06/2021,10k - 100k,18993,Positive,139077,91 days
Lothian,Blackburn,02/07/2021,10k - 100k,18993,Positive,172562,87 days
Lothian,Blackburn,05/07/2021,10k - 100k,18993,Positive,142084,84 days
Lothian,Blackburn,09/07/2021,10k - 100k,18993,Positive,296221,80 days
Lothian,Blackburn,12/07/2021,10k - 100k,18993,Positive,180053,77 days
Lothian,Blackburn,16/07/2021,10k - 100k,18993,Positive,169580,73 days
Lothian,Blackburn,19/07/2021,10k - 100k,18993,Positive,98735,70 days
Lothian,Blackburn,26/07/2021,10k - 100k,18993,Positive,108830,63 days
Lothian,Blackburn,13/08/2021,10k - 100k,18993,Positive,42617,45 days
Lothian,Blackburn,30/08/2021,10k - 100k,18993,Positive,1239318,28 days
Lothian,Blackburn,03/09/2021,10k - 100k,18993,Positive,230443,24 days
Lothian,Blackburn,06/09/2021,10k - 100k,18993,Positive,667298,21 days
Lothian,Blackburn,08/09/2021,10k - 100k,18993,Positive,252767,19 days
Lothian,Blackburn,10/09/2021,10k - 100k,18993,Positive,133706,17 days
Lothian,Blackburn,20/09/2021,10k - 100k,18993,Positive,65611,7 days
Lothian,Blackridge,18/12/2020,2k - 4k,2136,Positive (DNQ),2065,283 days
Lothian,Blackridge,21/12/2020,2k - 4k,2136,Weak Positive,658,280 days
Lothian,Blackridge,08/01/2021,2k - 4k,2136,Positive (DNQ),2365,262 days
Lothian,Blackridge,13/01/2021,2k - 4k,2136,Positive (DNQ),3979,257 days
Lothian,Blackridge,21/01/2021,2k - 4k,2136,Positive (DNQ),6649,249 days
Lothian,Blackridge,27/01/2021,2k - 4k,2136,Positive,43456,243 days
Lothian,Blackridge,01/02/2021,2k - 4k,2136,Positive,97715,238 days
Lothian,Blackridge,08/02/2021,2k - 4k,2136,Positive,70668,231 days
Lothian,Blackridge,10/02/2021,2k - 4k,2136,Positive,33872,229 days
Lothian,Blackridge,15/02/2021,2k - 4k,2136,Positive,49867,224 days
Lothian,Blackridge,19/02/2021,2k - 4k,2136,Positive,93823,220 days
Lothian,Blackridge,23/02/2021,2k - 4k,2136,Positive,137178,216 days
Lothian,Blackridge,25/02/2021,2k - 4k,2136,Positive,86959,214 days
Lothian,Blackridge,02/03/2021,2k - 4k,2136,Positive,16632,209 days
Lothian,Blackridge,03/03/2021,2k - 4k,2136,Positive (DNQ),2711,208 days
Lothian,Blackridge,11/03/2021,2k - 4k,2136,Weak Positive,658,200 days
Lothian,Blackridge,12/03/2021,2k - 4k,2136,Weak Positive,658,199 days
Lothian,Blackridge,17/03/2021,2k - 4k,2136,Positive (DNQ),2404,194 days
Lothian,Blackridge,18/03/2021,2k - 4k,2136,Positive (DNQ),3908,193 days
Lothian,Blackridge,24/03/2021,2k - 4k,2136,Positive (DNQ),9940,187 days
Lothian,Blackridge,25/03/2021,2k - 4k,2136,Positive (DNQ),5158,186 days
Lothian,Blackridge,01/04/2021,2k - 4k,2136,Positive,29152,179 days
Lothian,Blackridge,02/04/2021,2k - 4k,2136,Positive,19474,178 days
Lothian,Blackridge,06/04/2021,2k - 4k,2136,Positive,157271,174 days
Lothian,Blackridge,07/04/2021,2k - 4k,2136,Positive,94463,173 days
Lothian,Blackridge,12/04/2021,2k - 4k,2136,Positive,405828,168 days
Lothian,Blackridge,26/04/2021,2k - 4k,2136,Positive,10368,154 days
Lothian,Blackridge,27/04/2021,2k - 4k,2136,Positive (DNQ),8272,153 days
Lothian,Blackridge,04/05/2021,2k - 4k,2136,Positive,17640,146 days
Lothian,Blackridge,05/05/2021,2k - 4k,2136,Positive (DNQ),7316,145 days
Lothian,Blackridge,10/05/2021,2k - 4k,2136,Positive,39429,140 days
Lothian,Blackridge,11/05/2021,2k - 4k,2136,Positive,27365,139 days
Lothian,Blackridge,20/05/2021,2k - 4k,2136,Positive,22112,130 days
Lothian,Blackridge,21/05/2021,2k - 4k,2136,Positive,27671,129 days
Lothian,Blackridge,26/05/2021,2k - 4k,2136,Positive,52673,124 days
Lothian,Blackridge,27/05/2021,2k - 4k,2136,Positive (DNQ),3358,123 days
Lothian,Blackridge,01/06/2021,2k - 4k,2136,Positive,12491,118 days
Lothian,Blackridge,02/06/2021,2k - 4k,2136,Positive,21356,117 days
Lothian,Blackridge,07/06/2021,2k - 4k,2136,Positive (DNQ),8670,112 days
Lothian,Blackridge,09/06/2021,2k - 4k,2136,Positive,27227,110 days
Lothian,Blackridge,14/06/2021,2k - 4k,2136,Positive (DNQ),2462,105 days
Lothian,Blackridge,16/06/2021,2k - 4k,2136,Positive,43640,103 days
Lothian,Blackridge,21/06/2021,2k - 4k,2136,Positive,21594,98 days
Lothian,Blackridge,23/06/2021,2k - 4k,2136,Positive,53229,96 days
Lothian,Blackridge,28/06/2021,2k - 4k,2136,Positive,74900,91 days
Lothian,Blackridge,01/07/2021,2k - 4k,2136,Positive,66281,88 days
Lothian,Blackridge,06/07/2021,2k - 4k,2136,Positive,274474,83 days
Lothian,Blackridge,08/07/2021,2k - 4k,2136,Positive,2126045,81 days
Lothian,Blackridge,13/07/2021,2k - 4k,2136,Positive,5007355,76 days
Lothian,Blackridge,20/07/2021,2k - 4k,2136,Positive,103367,69 days
Lothian,Blackridge,27/07/2021,2k - 4k,2136,Positive,409003,62 days
Lothian,Blackridge,29/07/2021,2k - 4k,2136,Positive,156534,60 days
Lothian,Blackridge,31/08/2021,2k - 4k,2136,Positive,134876,27 days
Lothian,Blackridge,03/09/2021,2k - 4k,2136,Positive,174238,24 days
Lothian,Blackridge,06/09/2021,2k - 4k,2136,Positive,439697,21 days
Lothian,Blackridge,14/09/2021,2k - 4k,2136,Positive,1165432,13 days
Lothian,Dunbar,17/02/2021,4k - 10k,9888,Positive (DNQ),2386,222 days
Lothian,Dunbar,22/02/2021,4k - 10k,9888,Positive,18187,217 days
Lothian,Dunbar,01/03/2021,4k - 10k,9888,Positive,49376,210 days
Lothian,Dunbar,11/03/2021,4k - 10k,9888,Positive,27549,200 days
Lothian,Dunbar,16/03/2021,4k - 10k,9888,Positive (DNQ),6696,195 days
Lothian,Dunbar,23/03/2021,4k - 10k,9888,Positive (DNQ),1658,188 days
Lothian,Dunbar,31/03/2021,4k - 10k,9888,Weak Positive,658,180 days
Lothian,Dunbar,06/04/2021,4k - 10k,9888,Positive (DNQ),2341,174 days
Lothian,Dunbar,12/04/2021,4k - 10k,9888,Negative,0,168 days
Lothian,Dunbar,26/04/2021,4k - 10k,9888,Negative,0,154 days
Lothian,Dunbar,04/05/2021,4k - 10k,9888,Negative,0,146 days
Lothian,Dunbar,10/05/2021,4k - 10k,9888,Negative,0,140 days
Lothian,Dunbar,17/05/2021,4k - 10k,9888,Negative,0,133 days
Lothian,Dunbar,28/05/2021,4k - 10k,9888,Positive (DNQ),6696,122 days
Lothian,Dunbar,07/06/2021,4k - 10k,9888,Positive,39308,112 days
Lothian,Dunbar,14/06/2021,4k - 10k,9888,Positive (DNQ),9722,105 days
Lothian,Dunbar,21/06/2021,4k - 10k,9888,Positive,48780,98 days
Lothian,Dunbar,28/06/2021,4k - 10k,9888,Positive,126039,91 days
Lothian,Dunbar,05/07/2021,4k - 10k,9888,Positive,331133,84 days
Lothian,Dunbar,12/07/2021,4k - 10k,9888,Positive,457147,77 days
Lothian,Dunbar,20/07/2021,4k - 10k,9888,Positive,113747,69 days
Lothian,Dunbar,26/07/2021,4k - 10k,9888,Positive,37337,63 days
Lothian,Dunbar,23/08/2021,4k - 10k,9888,Positive,162049,35 days
Lothian,Dunbar,30/08/2021,4k - 10k,9888,Positive,351300,28 days
Lothian,Dunbar,13/09/2021,4k - 10k,9888,Positive,146913,14 days
Lothian,East Calder,17/12/2020,10k - 100k,73313,Positive,195138,284 days
Lothian,East Calder,21/12/2020,10k - 100k,73313,Positive,39219,280 days
Lothian,East Calder,04/01/2021,10k - 100k,73313,Positive,81315,266 days
Lothian,East Calder,11/01/2021,10k - 100k,73313,Positive,28408,259 days
Lothian,East Calder,18/01/2021,10k - 100k,73313,Positive,25227,252 days
Lothian,East Calder,25/01/2021,10k - 100k,73313,Positive,143904,245 days
Lothian,East Calder,01/02/2021,10k - 100k,73313,Positive,42573,238 days
Lothian,East Calder,08/02/2021,10k - 100k,73313,Positive,118692,231 days
Lothian,East Calder,15/02/2021,10k - 100k,73313,Positive,49452,224 days
Lothian,East Calder,22/02/2021,10k - 100k,73313,Positive,63070,217 days
Lothian,East Calder,27/02/2021,10k - 100k,73313,Positive,28728,212 days
Lothian,East Calder,01/03/2021,10k - 100k,73313,Positive,25363,210 days
Lothian,East Calder,08/03/2021,10k - 100k,73313,Positive,51316,203 days
Lothian,East Calder,10/03/2021,10k - 100k,73313,Positive,54615,201 days
Lothian,East Calder,15/03/2021,10k - 100k,73313,Positive,76771,196 days
Lothian,East Calder,17/03/2021,10k - 100k,73313,Positive,111623,194 days
Lothian,East Calder,22/03/2021,10k - 100k,73313,Positive,49120,189 days
Lothian,East Calder,24/03/2021,10k - 100k,73313,Positive,56472,187 days
Lothian,East Calder,29/03/2021,10k - 100k,73313,Positive,78207,182 days
Lothian,East Calder,31/03/2021,10k - 100k,73313,Positive,30961,180 days
Lothian,East Calder,05/04/2021,10k - 100k,73313,Positive,77847,175 days
Lothian,East Calder,07/04/2021,10k - 100k,73313,Positive,25313,173 days
Lothian,East Calder,12/04/2021,10k - 100k,73313,Positive,32738,168 days
Lothian,East Calder,14/04/2021,10k - 100k,73313,Positive,17773,166 days
Lothian,East Calder,26/04/2021,10k - 100k,73313,Positive (DNQ),1946,154 days
Lothian,East Calder,28/04/2021,10k - 100k,73313,Positive (DNQ),1644,152 days
Lothian,East Calder,03/05/2021,10k - 100k,73313,Positive (DNQ),5001,147 days
Lothian,East Calder,05/05/2021,10k - 100k,73313,Positive (DNQ),2928,145 days
Lothian,East Calder,10/05/2021,10k - 100k,73313,Positive (DNQ),2328,140 days
Lothian,East Calder,13/05/2021,10k - 100k,73313,Positive (DNQ),3578,137 days
Lothian,East Calder,17/05/2021,10k - 100k,73313,Positive (DNQ),4690,133 days
Lothian,East Calder,19/05/2021,10k - 100k,73313,Weak Positive,658,131 days
Lothian,East Calder,24/05/2021,10k - 100k,73313,Positive,11242,126 days
Lothian,East Calder,26/05/2021,10k - 100k,73313,Positive,15472,124 days
Lothian,East Calder,31/05/2021,10k - 100k,73313,Positive,12846,119 days
Lothian,East Calder,02/06/2021,10k - 100k,73313,Positive,11409,117 days
Lothian,East Calder,07/06/2021,10k - 100k,73313,Positive,24198,112 days
Lothian,East Calder,09/06/2021,10k - 100k,73313,Positive (DNQ),5347,110 days
Lothian,East Calder,14/06/2021,10k - 100k,73313,Positive (DNQ),9559,105 days
Lothian,East Calder,16/06/2021,10k - 100k,73313,Positive,15510,103 days
Lothian,East Calder,21/06/2021,10k - 100k,73313,Positive,38423,98 days
Lothian,East Calder,23/06/2021,10k - 100k,73313,Positive,44252,96 days
Lothian,East Calder,28/06/2021,10k - 100k,73313,Positive,33704,91 days
Lothian,East Calder,30/06/2021,10k - 100k,73313,Positive,61357,89 days
Lothian,East Calder,05/07/2021,10k - 100k,73313,Positive,167836,84 days
Lothian,East Calder,07/07/2021,10k - 100k,73313,Positive,162595,82 days
Lothian,East Calder,12/07/2021,10k - 100k,73313,Positive,107366,77 days
Lothian,East Calder,19/07/2021,10k - 100k,73313,Positive,79096,70 days
Lothian,East Calder,21/07/2021,10k - 100k,73313,Positive,99819,68 days
Lothian,East Calder,26/07/2021,10k - 100k,73313,Positive,132635,63 days
Lothian,East Calder,04/08/2021,10k - 100k,73313,Positive,77699,54 days
Lothian,East Calder,11/08/2021,10k - 100k,73313,Positive,33292,47 days
Lothian,East Calder,16/08/2021,10k - 100k,73313,Positive,82650,42 days
Lothian,East Calder,18/08/2021,10k - 100k,73313,Positive,522450,40 days
Lothian,East Calder,30/08/2021,10k - 100k,73313,Positive,332527,28 days
Lothian,East Calder,01/09/2021,10k - 100k,73313,Positive,265564,26 days
Lothian,East Calder,06/09/2021,10k - 100k,73313,Positive,769658,21 days
Lothian,East Calder,08/09/2021,10k - 100k,73313,Positive,221240,19 days
Lothian,East Calder,15/09/2021,10k - 100k,73313,Positive,336120,12 days
Lothian,East Calder,22/09/2021,10k - 100k,73313,Positive,214310,5 days
Lothian,Fauldhouse,18/12/2020,4k - 10k,4911,Positive,25552,283 days
Lothian,Fauldhouse,21/12/2020,4k - 10k,4911,Positive (DNQ),5267,280 days
Lothian,Fauldhouse,31/12/2020,4k - 10k,4911,Positive (DNQ),4447,270 days
Lothian,Fauldhouse,07/01/2021,4k - 10k,4911,Positive,115165,263 days
Lothian,Fauldhouse,12/01/2021,4k - 10k,4911,Positive,41875,258 days
Lothian,Fauldhouse,22/01/2021,4k - 10k,4911,Positive,27471,248 days
Lothian,Fauldhouse,27/01/2021,4k - 10k,4911,Positive (DNQ),5879,243 days
Lothian,Fauldhouse,04/02/2021,4k - 10k,4911,Positive,24884,235 days
Lothian,Fauldhouse,05/02/2021,4k - 10k,4911,Positive,21882,234 days
Lothian,Fauldhouse,15/02/2021,4k - 10k,4911,Positive (DNQ),8139,224 days
Lothian,Fauldhouse,19/02/2021,4k - 10k,4911,Positive (DNQ),8057,220 days
Lothian,Fauldhouse,23/02/2021,4k - 10k,4911,Positive,69435,216 days
Lothian,Fauldhouse,25/02/2021,4k - 10k,4911,Positive,18506,214 days
Lothian,Fauldhouse,03/03/2021,4k - 10k,4911,Positive,116131,208 days
Lothian,Fauldhouse,04/03/2021,4k - 10k,4911,Positive,99646,207 days
Lothian,Fauldhouse,11/03/2021,4k - 10k,4911,Positive,24379,200 days
Lothian,Fauldhouse,12/03/2021,4k - 10k,4911,Positive (DNQ),1917,199 days
Lothian,Fauldhouse,17/03/2021,4k - 10k,4911,Positive,21505,194 days
Lothian,Fauldhouse,18/03/2021,4k - 10k,4911,Positive,34305,193 days
Lothian,Fauldhouse,24/03/2021,4k - 10k,4911,Positive (DNQ),6070,187 days
Lothian,Fauldhouse,25/03/2021,4k - 10k,4911,Positive (DNQ),2876,186 days
Lothian,Fauldhouse,01/04/2021,4k - 10k,4911,Positive (DNQ),5843,179 days
Lothian,Fauldhouse,02/04/2021,4k - 10k,4911,Positive (DNQ),1398,178 days
Lothian,Fauldhouse,12/04/2021,4k - 10k,4911,Negative,0,168 days
Lothian,Fauldhouse,13/04/2021,4k - 10k,4911,Weak Positive,658,167 days
Lothian,Fauldhouse,26/04/2021,4k - 10k,4911,Positive (DNQ),1863,154 days
Lothian,Fauldhouse,27/04/2021,4k - 10k,4911,Positive (DNQ),4306,153 days
Lothian,Fauldhouse,04/05/2021,4k - 10k,4911,Positive (DNQ),4749,146 days
Lothian,Fauldhouse,10/05/2021,4k - 10k,4911,Positive (DNQ),3258,140 days
Lothian,Fauldhouse,11/05/2021,4k - 10k,4911,Weak Positive,658,139 days
Lothian,Fauldhouse,20/05/2021,4k - 10k,4911,Negative,0,130 days
Lothian,Fauldhouse,21/05/2021,4k - 10k,4911,Negative,0,129 days
Lothian,Fauldhouse,26/05/2021,4k - 10k,4911,Positive (DNQ),2346,124 days
Lothian,Fauldhouse,27/05/2021,4k - 10k,4911,Negative,0,123 days
Lothian,Fauldhouse,31/05/2021,4k - 10k,4911,Weak Positive,658,119 days
Lothian,Fauldhouse,02/06/2021,4k - 10k,4911,Positive,60718,117 days
Lothian,Fauldhouse,07/06/2021,4k - 10k,4911,Positive,14470,112 days
Lothian,Fauldhouse,09/06/2021,4k - 10k,4911,Positive,24286,110 days
Lothian,Fauldhouse,14/06/2021,4k - 10k,4911,Positive,129729,105 days
Lothian,Fauldhouse,16/06/2021,4k - 10k,4911,Positive,17330,103 days
Lothian,Fauldhouse,21/06/2021,4k - 10k,4911,Positive,199626,98 days
Lothian,Fauldhouse,23/06/2021,4k - 10k,4911,Positive,129624,96 days
Lothian,Fauldhouse,28/06/2021,4k - 10k,4911,Positive,285003,91 days
Lothian,Fauldhouse,01/07/2021,4k - 10k,4911,Positive,214983,88 days
Lothian,Fauldhouse,06/07/2021,4k - 10k,4911,Positive,431702,83 days
Lothian,Fauldhouse,08/07/2021,4k - 10k,4911,Positive,617986,81 days
Lothian,Fauldhouse,20/07/2021,4k - 10k,4911,Positive,368515,69 days
Lothian,Fauldhouse,23/07/2021,4k - 10k,4911,Positive,133845,66 days
Lothian,Fauldhouse,27/07/2021,4k - 10k,4911,Positive,137476,62 days
Lothian,Fauldhouse,29/07/2021,4k - 10k,4911,Positive,68024,60 days
Lothian,Fauldhouse,04/08/2021,4k - 10k,4911,Positive,16177,54 days
Lothian,Fauldhouse,16/08/2021,4k - 10k,4911,Positive,87449,42 days
Lothian,Fauldhouse,18/08/2021,4k - 10k,4911,Positive,269443,40 days
Lothian,Fauldhouse,23/08/2021,4k - 10k,4911,Positive,540478,35 days
Lothian,Fauldhouse,03/09/2021,4k - 10k,4911,Positive,1179788,24 days
Lothian,Fauldhouse,08/09/2021,4k - 10k,4911,Positive,694858,19 days
Lothian,Fauldhouse,14/09/2021,4k - 10k,4911,Positive,387858,13 days
Lothian,Fauldhouse,23/09/2021,4k - 10k,4911,Positive,280565,4 days
Lothian,Linlithgow,14/12/2020,10k - 100k,12531,Positive,12650,287 days
Lothian,Linlithgow,21/12/2020,10k - 100k,12531,Positive,13810,280 days
Lothian,Linlithgow,05/01/2021,10k - 100k,12531,Positive,64024,265 days
Lothian,Linlithgow,11/01/2021,10k - 100k,12531,Positive,27134,259 days
Lothian,Linlithgow,22/01/2021,10k - 100k,12531,Positive,21614,248 days
Lothian,Linlithgow,27/01/2021,10k - 100k,12531,Positive (DNQ),6940,243 days
Lothian,Linlithgow,29/01/2021,10k - 100k,12531,Positive (DNQ),8544,241 days
Lothian,Linlithgow,03/02/2021,10k - 100k,12531,Weak Positive,658,236 days
Lothian,Linlithgow,04/02/2021,10k - 100k,12531,Positive (DNQ),9884,235 days
Lothian,Linlithgow,11/02/2021,10k - 100k,12531,Positive,15175,228 days
Lothian,Linlithgow,12/02/2021,10k - 100k,12531,Positive (DNQ),2137,227 days
Lothian,Linlithgow,16/02/2021,10k - 100k,12531,Positive (DNQ),1564,223 days
Lothian,Linlithgow,18/02/2021,10k - 100k,12531,Positive (DNQ),3853,221 days
Lothian,Linlithgow,24/02/2021,10k - 100k,12531,Positive (DNQ),1713,215 days
Lothian,Linlithgow,26/02/2021,10k - 100k,12531,Weak Positive,658,213 days
Lothian,Linlithgow,01/03/2021,10k - 100k,12531,Weak Positive,658,210 days
Lothian,Linlithgow,02/03/2021,10k - 100k,12531,Weak Positive,658,209 days
Lothian,Linlithgow,11/03/2021,10k - 100k,12531,Positive (DNQ),7238,200 days
Lothian,Linlithgow,12/03/2021,10k - 100k,12531,Positive (DNQ),8203,199 days
Lothian,Linlithgow,17/03/2021,10k - 100k,12531,Positive (DNQ),3376,194 days
Lothian,Linlithgow,18/03/2021,10k - 100k,12531,Positive (DNQ),4345,193 days
Lothian,Linlithgow,23/03/2021,10k - 100k,12531,Positive (DNQ),4182,188 days
Lothian,Linlithgow,29/03/2021,10k - 100k,12531,Positive,16042,182 days
Lothian,Linlithgow,02/04/2021,10k - 100k,12531,Positive (DNQ),3583,178 days
Lothian,Linlithgow,06/04/2021,10k - 100k,12531,Weak Positive,658,174 days
Lothian,Linlithgow,07/04/2021,10k - 100k,12531,Positive (DNQ),2201,173 days
Lothian,Linlithgow,13/04/2021,10k - 100k,12531,Positive (DNQ),3908,167 days
Lothian,Linlithgow,14/04/2021,10k - 100k,12531,Weak Positive,658,166 days
Lothian,Linlithgow,26/04/2021,10k - 100k,12531,Weak Positive,658,154 days
Lothian,Linlithgow,28/04/2021,10k - 100k,12531,Weak Positive,658,152 days
Lothian,Linlithgow,04/05/2021,10k - 100k,12531,Negative,0,146 days
Lothian,Linlithgow,05/05/2021,10k - 100k,12531,Weak Positive,658,145 days
Lothian,Linlithgow,10/05/2021,10k - 100k,12531,Positive (DNQ),2116,140 days
Lothian,Linlithgow,11/05/2021,10k - 100k,12531,Weak Positive,658,139 days
Lothian,Linlithgow,19/05/2021,10k - 100k,12531,Positive (DNQ),7943,131 days
Lothian,Linlithgow,21/05/2021,10k - 100k,12531,Positive,37724,129 days
Lothian,Linlithgow,27/05/2021,10k - 100k,12531,Positive (DNQ),1479,123 days
Lothian,Linlithgow,28/05/2021,10k - 100k,12531,Negative,0,122 days
Lothian,Linlithgow,31/05/2021,10k - 100k,12531,Weak Positive,658,119 days
Lothian,Linlithgow,02/06/2021,10k - 100k,12531,Positive (DNQ),2101,117 days
Lothian,Linlithgow,07/06/2021,10k - 100k,12531,Positive,21280,112 days
Lothian,Linlithgow,09/06/2021,10k - 100k,12531,Positive,36127,110 days
Lothian,Linlithgow,14/06/2021,10k - 100k,12531,Positive (DNQ),7178,105 days
Lothian,Linlithgow,16/06/2021,10k - 100k,12531,Positive (DNQ),5862,103 days
Lothian,Linlithgow,21/06/2021,10k - 100k,12531,Positive,28681,98 days
Lothian,Linlithgow,23/06/2021,10k - 100k,12531,Positive,17194,96 days
Lothian,Linlithgow,28/06/2021,10k - 100k,12531,Positive,35775,91 days
Lothian,Linlithgow,01/07/2021,10k - 100k,12531,Positive,80633,88 days
Lothian,Linlithgow,06/07/2021,10k - 100k,12531,Positive,139404,83 days
Lothian,Linlithgow,08/07/2021,10k - 100k,12531,Positive,117424,81 days
Lothian,Linlithgow,12/07/2021,10k - 100k,12531,Positive,288060,77 days
Lothian,Linlithgow,20/07/2021,10k - 100k,12531,Positive,94085,69 days
Lothian,Linlithgow,27/07/2021,10k - 100k,12531,Positive,68278,62 days
Lothian,Linlithgow,29/07/2021,10k - 100k,12531,Positive,52014,60 days
Lothian,Linlithgow,09/08/2021,10k - 100k,12531,Positive,81914,49 days
Lothian,Linlithgow,18/08/2021,10k - 100k,12531,Positive,37192,40 days
Lothian,Linlithgow,31/08/2021,10k - 100k,12531,Positive,182539,27 days
Lothian,Linlithgow,03/09/2021,10k - 100k,12531,Positive,139321,24 days
Lothian,Linlithgow,08/09/2021,10k - 100k,12531,Positive,412223,19 days
Lothian,Linlithgow,14/09/2021,10k - 100k,12531,Positive,454072,13 days
Lothian,Linlithgow,16/09/2021,10k - 100k,12531,Positive,415630,11 days
Lothian,Linlithgow,23/09/2021,10k - 100k,12531,Positive,323507,4 days
Lothian,Penicuik,16/02/2021,10k - 100k,12402,Positive,185357,223 days
Lothian,Penicuik,26/02/2021,10k - 100k,12402,Positive (DNQ),1974,213 days
Lothian,Penicuik,02/03/2021,10k - 100k,12402,Positive,20328,209 days
Lothian,Penicuik,09/03/2021,10k - 100k,12402,Positive (DNQ),5891,202 days
Lothian,Penicuik,16/03/2021,10k - 100k,12402,Positive,44103,195 days
Lothian,Penicuik,23/03/2021,10k - 100k,12402,Positive,14166,188 days
